,4,261,12,13,144,148,158,45,79,209,211,87,88,231,232,113,114,249,125
4,0.0,841.7105263157902,945.0000000000001,926.7572815533979,673.7048192771082,604.3283333333343,1070.066265060241,694.8584070796463,366.41031941031883,711.5897435897439,780.9590909090908,1144.782407407408,653.4859813084114,976.9936708860766,500.36421725239694,663.3181818181819,596.7782340862414,884.043763676149,851.9909909909907
261,1047.3385689354282,0.0,502.68303571428623,475.68237205523906,1000.3620055197811,1059.9683631361754,846.5363589479106,784.6083188908137,1089.182296231368,496.5443959243095,671.7992534218151,588.804177545691,491.3459459459468,452.35917611663825,863.5450568678906,1004.7375306623037,1012.3855172413796,879.0956106040842,586.4370664023786
12,848.1428571428572,421.4666666666666,0.0,493.2549019607847,1078.417177914112,885.9591836734692,909.8556701030927,760.6343283582097,931.7279411764717,526.2978723404257,1104.0240963855417,477.1235294117647,245.9469026548674,672.6482412060295,790.5813953488374,1221.2156862745098,1148.241935483871,999.8571428571431,888.0789473684214
13,767.0634057971021,421.38050609184563,808.7629796839731,0.0,919.7141366718836,977.8575739287835,586.9358480176193,834.8563084112158,973.6699232379631,646.8323831242876,780.9479465138497,598.3265103994734,513.543325526929,477.61582880434565,915.5183246073293,936.7451199107664,922.202133965617,672.4761506276153,597.6362329259529
144,695.7909642616302,662.3003701745106,862.957894736842,787.8337904552911,0.0,563.7876678269515,782.2950581395326,577.6261770244814,535.3573148279277,696.6473384030414,450.3390742734126,745.3253803596139,908.95413870246,547.2314386224766,795.668519454268,547.5449308755738,442.51908697363115,655.6055989335334,493.9820732657833
148,531.0687772925763,842.2051009564296,933.1304347826091,911.4198286413721,496.50458715596324,0.0,998.7410776766977,478.55764705882376,469.05703477375357,775.4817073170738,632.8048780487777,737.3111111111087,728.8841010401193,828.9396521121771,529.4140669313665,657.6191910499117,544.795555555555,856.856100795754,703.9257812500013
158,1141.8866396761148,932.3663453111307,844.3361344537817,681.5805866344133,1007.9469817949494,1213.1957060280754,0.0,1114.0583657587542,1003.1678777248798,1169.616636528027,944.840149692597,1103.4916142557645,996.3357988165693,742.4580373967177,1403.7585644371952,631.5502520011856,773.8774716369521,425.0339053997477,510.80309072781586
45,779.152263374486,592.8508771929811,677.4999999999999,723.657500000001,491.62955465587027,533.5352644836269,919.023041474654,0.0,802.5810945273639,646.0501474926251,622.7015873015878,558.9758342922914,534.9480519480524,470.19417475728176,535.308851224105,812.9999999999995,675.3673469387759,1063.431635388741,618.9402985074626
79,419.36825817860296,1008.7204220045204,1028.0645161290324,1056.0839895013162,579.2907813284254,525.7431963854168,841.5766823161194,707.0969289827244,0.0,927.0068649885571,651.7366978762241,909.5146508728183,871.0725952813057,910.6587562792306,625.9810141236403,459.1713693607526,525.8883013879679,709.9577424574118,813.69533527697
209,646.2148541114067,437.56730769230745,432.9666666666667,760.051376146789,746.6081081081072,648.6197183098604,1146.370370370371,441.75726495726497,884.9160251924419,0.0,907.9428076256493,330.2983870967746,374.18246445497584,546.043103448277,657.5653669724786,1034.316279069767,895.3239700374528,948.7049399198937,867.1526104417684
211,904.4765166340524,736.755513547574,872.2533333333331,725.8433476394854,423.5064157399494,682.0456621004569,648.5488543587036,650.4867021276602,608.2349756361657,715.4130162703383,0.0,799.8634767339772,1213.2280701754373,533.0386381025226,988.4436201780409,516.1530815109342,497.57725033586996,481.20036460059396,559.069035532994
87,844.4930232558133,479.7734761120279,374.0722891566264,577.7997630331743,844.5215496368031,708.6324273072037,978.9006622516541,486.60912981454953,930.2651588065418,317.9548387096781,1005.700058582303,0.0,431.5008976660687,696.2288984263236,591.1658717541045,1086.2189905902442,970.8412397216925,1034.254874651812,957.3297380585535
88,668.4960000000004,429.1187904967607,289.475,564.2686322686318,1049.692396313365,939.6834208552133,1053.9601449275394,657.4236588720761,906.9287439613518,450.1170370370368,965.2604920405219,394.61137440758273,0.0,657.9291932675555,782.101030927836,1141.1693404634598,1048.3166666666646,1009.9077448747147,888.1616438356161
231,930.4411247803183,549.8026559604667,873.7238805970154,444.68657505285285,733.4575508607168,881.235354573482,550.0523246650921,553.3295843520765,958.8246503765199,481.305094786729,509.393039358595,586.6480320445851,588.1228070175431,0.0,881.5442733397488,724.1008018327599,692.5218498090751,569.2815903563506,378.8882928368562
232,773.2218045112786,786.8007968127499,675.3999999999999,887.3982683982686,660.6304849884534,450.3870431893686,1511.81067961165,485.72490706319775,643.1998021760631,590.6500000000002,770.3216560509555,607.9832635983264,603.6506550218339,764.0235507246384,0.0,865.7372013651873,741.6593406593407,992.9356435643566,943.5607476635512
113,658.5399841646856,1113.0528455284552,1091.9152542372876,1016.3467208947638,577.4298448921368,754.033151489716,576.2220472440943,933.9318423855151,483.4971999253339,976.8870129870122,542.9069437044918,1051.9398457583557,1093.9270186335407,806.4069369112191,887.5017579105975,0.0,409.4261220373157,440.5861500412172,588.2015306122463
114,627.2855200543827,878.3587443946179,975.5468749999998,937.6752503576515,535.007471980073,644.8366995073881,609.0939914163056,674.7019650655034,562.6699653636857,907.56242568371,549.1820809248568,897.7819327731078,942.7705882352938,626.2575350641606,800.4413114754084,387.70550233904856,0.0,478.6274996894809,555.4243458475524
249,951.6307773109235,943.1569794050316,933.3739130434785,734.7260182506138,756.434904601567,964.07317909168,408.1178588198464,925.3032786885236,779.3046324269865,1080.359427609428,592.2909275952322,1001.0457648546153,1009.5907859078618,653.2981307035632,1177.396770472893,440.01253263707224,582.9822876013188,0.0,431.57787174066084
125,808.4889975550118,856.610441767068,734.0555555555555,631.4645120405579,541.2901459853997,724.8866855524069,429.8245944926438,765.084432717678,773.4089176829239,789.8877005347592,399.3484536082474,826.7469026548687,879.8809523809524,490.05670696603556,1002.3505654281106,441.11756756756677,534.1474311243493,334.3638029782353,0.0
